LOAD_AREA_NAM,CUST_GROUP,Date,YEAR,EXPORT,IMPORT,NMI_COUNT,AGRICULTURE,MINING,MANUFACTURING,CONSTRUCTION,UTILITIES,HOSPITALITY,WHOLESALE_TRADE,RETAIL_TRADE,TRANSPORT,INFO_TELECOM,FINANCE,RENTALS,PROFESSIONALS,ADMINISTRATION,ART,OTHER_SERVICES,GOVERNMENT,EDUCATION,HEALTH,HOUSES,SWIS_GRP,SWIS_GRP_LESS_AGRICULTURE,Electricity,CPI_ALL_GROUPS,EXPORT_PER_NMI,IMPORT_PER_NMI
UNKNOWN,LARGE COMMERCIAL,1/06/2010,2010,27491502.70,0.00,11.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,2499227.50,0.00
UNKNOWN,LARGE COMMERCIAL,1/06/2011,2011,32742612.40,0.00,12.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,2728551.00,0.00
UNKNOWN,LARGE COMMERCIAL,1/06/2012,2012,31981722.00,0.00,12.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,2665143.50,0.00
UNKNOWN,LARGE COMMERCIAL,1/06/2013,2013,34070245.20,0.00,10.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,3407024.50,0.00
UNKNOWN,LARGE COMMERCIAL,1/06/2014,2014,35809130.80,0.00,8.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,4476141.40,0.00
UNKNOWN,LARGE COMMERCIAL,1/06/2015,2015,34972051.60,0.00,8.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,4371506.50,0.00
UNKNOWN,LARGE COMMERCIAL,1/06/2016,2016,35207600.80,0.00,8.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,4400950.10,0.00
UNKNOWN,LARGE COMMERCIAL,1/06/2017,2017,32963025.60,0.00,8.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,4120378.20,0.00
UNKNOWN,LARGE COMMERCIAL,1/06/2018,2018,34949451.90,0.00,12.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,2912454.30,0.00
UNKNOWN,LARGE COMMERCIAL,1/06/2019,2019,31853504.90,0.00,12.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,2654458.70,0.00
UNKNOWN,OTHER,1/06/2008,2008,52557.20,0.00,134.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,392.20,0.00
UNKNOWN,OTHER,1/06/2009,2009,62172.90,0.00,146.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,425.80,0.00
UNKNOWN,OTHER,1/06/2010,2010,66920.40,0.00,168.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,398.30,0.00
UNKNOWN,OTHER,1/06/2011,2011,72983.20,0.00,173.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,421.90,0.00
UNKNOWN,OTHER,1/06/2012,2012,72344.30,0.00,180.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,401.90,0.00
UNKNOWN,OTHER,1/06/2013,2013,85269.00,0.00,185.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,460.90,0.00
UNKNOWN,OTHER,1/06/2014,2014,105725.20,0.00,190.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,556.40,0.00
UNKNOWN,OTHER,1/06/2015,2015,124991.70,0.00,203.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,615.70,0.00
UNKNOWN,OTHER,1/06/2016,2016,131057.30,0.00,228.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,574.80,0.00
UNKNOWN,OTHER,1/06/2017,2017,149214.70,460.00,276.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,540.60,1.70
UNKNOWN,OTHER,1/06/2018,2018,179007.50,3577.10,333.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,537.60,10.70
UNKNOWN,OTHER,1/06/2019,2019,304840.70,5462.00,428.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,712.20,12.80
UNKNOWN,RESIDENTIAL,1/06/2008,2008,47554.80,0.00,112.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,424.60,0.00
UNKNOWN,RESIDENTIAL,1/06/2009,2009,53848.30,0.00,137.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,393.10,0.00
UNKNOWN,RESIDENTIAL,1/06/2010,2010,65347.40,507.50,161.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,405.90,3.20
UNKNOWN,RESIDENTIAL,1/06/2011,2011,67039.80,3269.70,171.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,392.00,19.10
UNKNOWN,RESIDENTIAL,1/06/2012,2012,71877.00,6834.50,176.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,408.40,38.80
UNKNOWN,RESIDENTIAL,1/06/2013,2013,71616.00,7712.30,186.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,385.00,41.50
UNKNOWN,RESIDENTIAL,1/06/2014,2014,84931.10,10172.80,230.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,369.30,44.20
UNKNOWN,RESIDENTIAL,1/06/2015,2015,93977.30,12289.40,247.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,380.50,49.80
UNKNOWN,RESIDENTIAL,1/06/2016,2016,119375.00,15045.20,277.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,431.00,54.30
UNKNOWN,RESIDENTIAL,1/06/2017,2017,118553.10,21206.00,321.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,369.30,66.10
UNKNOWN,RESIDENTIAL,1/06/2018,2018,131365.10,25563.70,417.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,315.00,61.30
UNKNOWN,RESIDENTIAL,1/06/2019,2019,170513.90,43056.90,580.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,294.00,74.20
WESTERN TERMINAL,LARGE COMMERCIAL,1/06/2008,2008,37938914.00,0.00,526.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,72127.20,0.00
WESTERN TERMINAL,LARGE COMMERCIAL,1/06/2009,2009,42941595.90,0.00,542.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,79228.00,0.00
WESTERN TERMINAL,LARGE COMMERCIAL,1/06/2010,2010,45182568.40,0.00,557.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,81117.70,0.00
